Shimmer_1B20_TimestampSync_Unix_CAL,Shimmer_1B20_GSR_Range_CAL,Shimmer_1B20_GSR_Skin_Conductance_CAL,Shimmer_1B20_GSR_Skin_Resistance_CAL,Shimmer_1B20_PPG_A13_CAL
ms,no_units,uS,kOhms,mV
1691463782434.74,0,28.8119840358646,34.707779886148,572.893772893772
1691463784385.88,0,30.9988518943742,32.2592592592592,572.161172161172
1691463786337.02,0,29.5409399887011,33.8513263417643,580.952380952381
1691463788288.17,0,28.9213274287901,34.5765595463138,575.091575091575
1691463790239.31,0,29.4680443934175,33.9350649350649,572.161172161172
1691463792190.46,0,37.7416944581123,26.4958957025591,577.289377289377
1691463794141.60,0,44.9583583911941,22.2428050263477,609.523809523809
1691463796092.75,0,49.0405117270788,20.391304347826,640.29304029304
1691463798043.89,0,46.5620614874346,21.4767123287671,654.945054945055
1691463799995.04,0,44.3751936289249,22.5351129363449,643.956043956043
1691463801946.18,0,40.4388314836076,24.7287066246056,635.164835164835
1691463803897.33,0,43.0630729138191,23.2217520101565,620.51282051282
1691463805848.47,0,40.3659358883239,24.7733634311512,628.571428571428
1691463807799.62,0,37.9603812439633,26.3432549207873,619.780219780219
1691463809750.76,0,38.3977548156652,26.0431893687707,608.791208791208
1691463811701.91,0,38.5070982085907,25.9692380501656,611.721611721611
1691463813653.05,0,40.1108013048311,24.9309404815992,610.98901098901
1691463815604.20,0,40.1108013048311,24.9309404815992,610.98901098901
1691463817555.34,0,47.2181218449875,21.1783095329988,641.758241758241
1691463819506.49,0,47.3274652379129,21.1293800539083,647.619047619047
1691463821457.63,0,46.0153445228072,21.7318811881188,647.619047619047
1691463823408.77,0,45.6144187487471,21.9228925289652,641.758241758241
1691463825359.92,0,42.3341169609826,23.6216099870856,639.560439560439
1691463827311.06,0,44.156506843074,22.6467189434585,627.838827838827
1691463829262.21,0,47.5825998214057,21.0160857908847,636.630036630036
1691463831213.35,0,50.279736846901,19.8887277999275,649.816849816849
1691463833164.50,0,50.7535582162447,19.7030520646319,659.340659340659
1691463835115.64,0,47.5097042261221,21.04833141542,660.80586080586
1691463837066.79,0,48.3115557742423,20.6989815164089,647.619047619047
1691463839017.93,0,52.6852914912616,18.9806295399515,650.54945054945
1691463840969.08,0,59.2458950667905,16.8788065210704,670.32967032967
1691463842920.22,0,56.5123102436535,17.6952595936794,695.238095238095
1691463844871.37,0,55.564667504966,17.9970482125287,684.981684981684
1691463846822.51,0,52.6852914912616,18.9806295399515,680.58608058608
1691463848773.66,0,49.222750715288,20.3158089596445,669.597069597069
1691463850724.80,0,49.6601242869899,20.1368807339449,656.410256410256
1691463852675.95,0,50.3526324421846,19.8599348534202,658.608058608058
1691463854627.09,0,52.4301569077688,19.0729927007299,660.07326007326
1691463856578.24,0,53.0862172653217,18.83728115345,668.864468864468
1691463858529.38,0,52.2114701219178,19.1528795811518,671.062271062271
1691463860480.53,0,54.0338600040092,18.5069139966273,673.260073260073
1691463862431.67,0,60.3393289960454,16.5729386892177,676.923076923076
1691463864382.81,0,64.1298999507954,15.5933503836317,701.098901098901
1691463866333.96,0,62.9635704262569,15.8821997105644,720.14652014652
1691463868285.10,0,55.2001895285477,18.1158798283261,745.054945054945
1691463870236.25,0,59.7561642337761,16.7346752058554,683.516483516483
1691463872187.39,0,60.4851201866127,16.5329918650195,698.168498168498
1691463874138.54,0,62.307510068704,16.0494296577946,701.098901098901
1691463876089.68,0,62.307510068704,16.0494296577946,701.098901098901
1691463878040.83,0,61.5056585205838,16.2586666666666,712.087912087912
1691463879991.97,0,59.0272082809396,16.9413399197283,704.029304029304
1691463881943.12,0,56.5487580412953,17.6838543345149,695.238095238095
1691463883894.26,0,55.8926976837424,17.8914248451255,684.249084249084
1691463885845.41,0,55.4917719096823,18.0206896551724,681.318681318681
1691463887796.55,0,57.3870573870573,17.4255319148936,679.853479853479
1691463889747.70,0,57.3506095894155,17.4366062917063,688.644688644688
1691463891698.84,0,56.621653636579,17.6610878661087,687.912087912087
1691463893649.99,0,56.5487580412953,17.6838543345149,684.249084249084
1691463895601.13,0,56.5123102436535,17.6952595936794,684.981684981684
1691463897552.28,0,54.7263681592039,18.2727272727272,684.249084249084
1691463899503.42,0,54.2160989922183,18.4447058823529,676.923076923076
1691463901454.56,0,52.8675304794707,18.9152016546018,675.457875457875
1691463903405.71,0,53.2684562535308,18.7728361272665,676.923076923076
1691463905356.85,0,60.3757767936872,16.5629338967703,671.794871794871
1691463907308.00,0,63.6196307838098,15.7184187911773,701.098901098901
1691463909259.14,0,61.1047327465237,16.3653444676409,714.285714285714
1691463911210.29,0,60.4851201866127,16.5329918650195,703.296703296703
1691463913161.43,0,60.3393289960454,16.5729386892177,700.3663003663
1691463915112.58,0,60.9953893535983,16.3946818046011,699.633699633699
1691463917063.72,0,61.1047327465237,16.3653444676409,702.564102564102
1691463919014.87,0,57.3506095894155,17.4366062917063,702.564102564102
1691463920966.01,0,56.6581014342208,17.6497266001929,687.179487179487
1691463922917.16,0,55.7469064931751,17.9382151029748,684.249084249084
1691463924868.30,0,59.0636560785814,16.9308855291576,680.58608058608
1691463926819.45,0,59.1001038762232,16.9204440333025,695.970695970695
1691463928770.59,0,59.9019554243434,16.6939458472771,706.227106227106
1691463930721.74,0,71.7110418602956,13.9448538754764,700.3663003663
1691463932672.88,0,75.1371348386273,13.3089983022071,747.252747252747
1691463934624.03,0,75.1371348386273,13.3089983022071,747.252747252747
1691463936575.17,0,71.20077269331,14.0447914000511,751.648351648351
1691463938526.31,0,71.1643248956681,14.0519846350832,743.589743589743
1691463940477.46,0,72.877371384834,13.721680420105,744.322344322344
1691463942428.60,0,73.6063273376706,13.5857885615251,750.91575091575
1691463944379.75,0,71.4194594791609,14.0017861699413,750.18315018315
1691463946330.89,0,69.9979953711297,14.2861234053631,743.589743589743
1691463948282.04,0,67.5195451314854,14.8105263157894,736.263736263736
1691463950233.18,0,66.3896634045887,15.0625857809497,728.205128205128
1691463952184.33,0,66.6812457857233,14.996720415414,723.076923076923
1691463954135.47,0,69.6335173947114,14.3609002878827,724.542124542124
1691463956086.62,0,68.1391576913964,14.6758491575287,735.531135531135
1691463958037.76,0,69.0139048348003,14.4898336414048,736.263736263736
1691463959988.91,0,70.5447123357571,14.1754068716094,732.600732600732
1691463961940.05,0,71.4559072768028,13.9946442234123,735.531135531135
1691463963891.20,0,72.257758824923,13.839344262295,744.322344322344
1691463965842.34,0,72.9502669801177,13.7079690232325,747.985347985348
1691463967793.49,0,75.2464782315528,13.2896585129571,750.91575091575
1691463969744.63,0,74.772656862209,13.3738727760175,767.032967032967
1691463971695.78,0,74.99134364806,13.3348724179829,756.043956043956
1691463973646.92,0,72.1848632296393,13.85331986872,758.241758241758
1691463975598.06,0,71.8568330508628,13.9165609941668,747.985347985348
1691463977549.21,0,70.2531299546225,14.2342412451361,745.787545787545
1691463979500.35,0,69.8522041805623,14.3159405165666,738.461538461538
1691463981451.50,0,69.1232482277258,14.4669127339836,736.996336996336
1691463983402.64,0,68.5765312630984,14.5822482062184,734.065934065934
1691463985353.79,0,68.3942922748892,14.6211031175059,731.868131868131
1691463987304.93,0,69.4512784065022,14.3985830490684,734.065934065934
1691463989256.08,0,70.5082645381152,14.182734556733,736.263736263736
1691463991207.22,0,71.2372204909518,14.0376055257099,741.391941391941
1691463993158.37,0,74.99134364806,13.3348724179829,745.787545787545
1691463995109.51,0,74.99134364806,13.3348724179829,745.787545787545
1691463997060.66,0,78.2351976381827,12.7819706498951,771.428571428571
1691463999011.80,0,75.9025385891057,13.1747899159663,769.963369963369
1691464000962.95,0,74.1165965046562,13.4922547332185,762.637362637362
1691464002914.09,0,66.3167678093051,15.0791426215993,750.91575091575
1691464004865.24,0,71.4923550744446,13.9875095590109,725.274725274725
1691464006816.38,0,70.7998469192499,14.1243243243243,744.322344322344
1691464008767.53,0,68.0662620961128,14.6915662650602,740.65934065934
1691464010718.67,0,65.4420206659012,15.2807017543859,729.670329670329
1691464012669.82,0,67.0092759644998,14.9233070437856,719.413919413919
1691464014620.96,0,69.9615475734878,14.293566032821,726.739926739926
1691464016572.10,0,67.6653363220527,14.7786156746566,736.996336996336
1691464018523.25,0,64.858855903632,15.4180949704973,727.472527472527
1691464020474.39,0,62.9271226286151,15.8913987836663,716.483516483516
1691464022425.54,0,58.6991781021631,17.0360136603539,707.692307692307
1691464024376.68,0,59.1729994715069,16.899599630428,692.307692307692
1691464026327.83,0,55.127293933264,18.1398347107438,691.575091575091
1691464028278.97,0,58.516939113954,17.0890688259109,677.655677655677
1691464030230.12,0,62.526196854555,15.9932964150393,692.307692307692
1691464032181.26,0,66.4990067975142,15.0378185804329,709.157509157509
1691464034132.41,0,69.5241740017859,14.3834862385321,723.076923076923
1691464036083.55,0,70.8362947168917,14.1170568561872,736.263736263736
1691464038034.70,0,74.6633134692836,13.3934586282645,742.124542124542
1691464039985.84,0,75.6838518032547,13.2128581748133,756.043956043956
1691464041936.99,0,76.0847775773148,13.1432335329341,760.43956043956
1691464043888.13,0,74.371731088149,13.4459691252144,761.904761904761
1691464045839.28,0,72.4399978131321,13.8045283018867,753.113553113553
1691464047790.42,0,70.1802343593388,14.249026226954,747.985347985348
1691464049741.57,0,64.2756911413627,15.5579812872129,736.263736263736
1691464051692.71,0,66.6083501904397,15.0131326949384,714.285714285714
1691464053643.85,0,70.4718167404734,14.1900698215671,724.542124542124
1691464055595.00,0,70.4718167404734,14.1900698215671,724.542124542124
1691464057546.14,0,71.0185337051008,14.0808314087759,749.450549450549
1691464059497.29,0,69.9979953711297,14.2861234053631,742.857142857142
1691464061448.43,0,68.7952180489493,14.5358940397351,737.728937728937
1691464063399.58,0,70.143786561697,14.2564302416212,733.333333333333
1691464065350.72,0,74.371731088149,13.4459691252144,740.65934065934
1691464067301.87,0,74.0437009093725,13.5055377799655,756.776556776556
1691464069253.01,0,76.267016565524,13.1118279569892,756.043956043956
1691464071204.16,0,76.267016565524,13.1118279569892,756.043956043956
1691464073155.30,0,72.8409235871922,13.7285464098073,756.043956043956
1691464075106.45,0,70.6905035263244,14.1461716937355,753.846153846153
1691464077057.59,0,70.4353689428316,14.1974126778783,745.054945054945
1691464079008.74,0,67.9204709055455,14.7231016903675,742.857142857142
1691464080959.88,0,66.7905891786488,14.9721691678035,734.798534798534
1691464082911.03,0,65.5878118564685,15.2467352042233,728.937728937728
1691464084862.17,0,66.6447979880815,15.0049220672682,724.542124542124
1691464086813.32,0,71.9661764437883,13.8954165611547,732.600732600732
1691464088764.46,0,74.7362090645672,13.3803950256035,756.043956043956
1691464090715.60,0,73.9708053140888,13.5188470066518,764.102564102564
1691464092666.75,0,74.1165965046562,13.4922547332185,761.904761904761
1691464094617.89,0,71.820385253221,13.9236234458259,761.904761904761
1691464096569.04,0,68.1027098937546,14.6837035054856,753.113553113553
1691464098520.18,0,67.5559929291272,14.8025357431885,739.926739926739
1691464100471.33,0,67.3737539409181,14.8425750608601,738.461538461538
1691464102422.47,0,70.1073387640551,14.2638419547699,739.194139194139
1691464104373.62,0,70.9091903121753,14.1025443330763,749.450549450549
1691464106324.76,0,70.4353689428316,14.1974126778783,753.846153846153
1691464108275.91,0,69.7428607876368,14.3383851580872,750.91575091575
1691464110227.05,0,72.5857890036994,13.7768014059753,750.91575091575
1691464112178.20,0,66.8634847739325,14.9558462796402,769.963369963369
1691464114129.34,0,72.1848632296393,13.85331986872,732.600732600732
1691464116080.49,0,72.1848632296393,13.85331986872,732.600732600732
1691464118031.63,0,80.6772000801851,12.3950756720126,780.21978021978
1691464119982.78,0,76.9595247207187,12.9938432394032,793.406593406593
1691464121933.92,0,72.1119676343557,13.8673237300985,776.556776556776
1691464123885.07,0,67.2279627503508,14.8747628083491,756.776556776556
1691464125836.21,0,64.5308257248555,15.4964699237503,732.600732600732
1691464127787.35,0,68.2120532866801,14.6601656425327,723.809523809523
1691464129738.50,0,72.8044757895504,13.7354192740926,742.124542124542
1691464131689.64,0,70.3260255499061,14.2194869137082,757.509157509157
1691464133640.79,0,66.8634847739325,14.9558462796402,745.054945054945
1691464135591.93,0,65.2233338800502,15.3319362950544,731.868131868131
1691464137543.08,0,63.3280484026752,15.7907913669064,723.809523809523
1691464139494.22,0,61.1776283418074,16.3458445040214,717.216117216117
1691464141445.37,0,58.735625899805,17.0254421346571,706.959706959706
1691464143396.51,0,57.5692963752665,17.3703703703703,697.435897435897
1691464145347.66,0,55.7469064931751,17.9382151029748,692.307692307692
1691464147298.80,0,55.5282197073241,18.0088611749261,682.783882783882
1691464149249.95,0,59.5374774479252,16.7961432506887,684.981684981684
1691464151201.09,0,62.3439578663459,16.0400467699503,701.831501831501
1691464153152.24,0,63.6560785814517,15.7094188376753,715.018315018315
1691464155103.38,0,61.1411805441656,16.3555886736214,720.14652014652
1691464157054.53,0,58.0066699469684,17.2393967954759,707.692307692307
1691464159005.67,0,57.678639768192,17.3374407582938,695.970695970695
1691464160956.82,0,55.3824285167568,18.056268509378,693.772893772893
1691464162907.96,0,53.5600386346654,18.6706362708404,684.249084249084
1691464164859.11,0,52.5030525030525,19.0465116279069,676.923076923076
1691464166810.25,0,51.3731707761558,19.465413267116,672.527472527472
1691464168761.39,0,49.9517066681245,20.0193360087559,668.131868131868
1691464170712.54,0,51.2638273832303,19.5069321009598,662.271062271062
1691464172663.68,0,49.842363275199,20.0632541133455,667.399267399267
1691464174614.83,0,49.842363275199,20.0632541133455,667.399267399267
1691464176565.97,0,49.2591985129298,20.3007769145394,658.608058608058
1691464178517.12,0,50.7171104186029,19.7172116421128,659.340659340659
1691464180468.26,0,63.7289741767353,15.6914498141263,672.527472527472
1691464182419.41,0,65.478468463543,15.2721959365432,726.739926739926
1691464184370.55,0,65.7700508446777,15.2044887780548,732.600732600732
1691464186321.70,0,63.4738395932425,15.7545219638242,731.868131868131
1691464188272.84,0,67.0821715597835,14.9070904645476,724.542124542124
1691464190223.99,0,68.8316658465912,14.5281969817315,741.391941391941
1691464192175.13,0,66.2074244163796,15.1040462427745,742.857142857142
1691464194126.28,0,65.0775426894829,15.3662839540744,732.600732600732
1691464196077.42,0,62.2346144734204,16.0682284040995,725.274725274725
1691464198028.57,0,58.5898347092376,17.0678071539657,712.087912087912
1691464199979.71,0,57.4235051846992,17.4144715963186,697.435897435897
1691464201930.86,0,56.9132360177136,17.5706051873198,691.575091575091
1691464203882.00,0,54.9086071474131,18.2120809824095,688.644688644688
1691464205833.14,0,56.0384888743097,17.8448780487804,679.853479853479
1691464207784.29,0,56.3300712554443,17.7525072791976,684.981684981684
1691464209735.43,0,56.4758624460116,17.7066795740561,686.446886446886
1691464211686.58,0,54.3254423851438,18.4075813485407,685.714285714285
1691464213637.72,0,57.9337743516847,17.2610883925762,679.853479853479
1691464215588.87,0,62.0159276875694,16.1248898031149,695.238095238095
1691464217540.01,0,65.3691250706176,15.2977418455533,712.087912087912
1691464219491.16,0,65.5149162611849,15.2636995827538,724.542124542124
1691464221442.30,0,61.2140761394492,16.3361119380768,723.076923076923
1691464223393.45,0,60.849598163031,16.4339622641509,706.227106227106
1691464225344.59,0,59.7561642337761,16.7346752058554,704.029304029304
1691464227295.74,0,58.1160133398939,17.2069614299153,698.901098901098
1691464229246.88,0,56.9861316129972,17.5481291973137,693.040293040293
1691464231198.03,0,54.7992637544876,18.2484203525108,687.179487179487
1691464233149.17,0,55.0908461356222,18.1518359245782,678.388278388278
1691464235100.32,0,55.0908461356222,18.1518359245782,678.388278388278
1691464237051.46,0,54.507681373353,18.346038114343,676.190476190476
1691464239002.61,0,54.8357115521294,18.2362911266201,677.655677655677
1691464240953.75,0,56.5852058389371,17.6724637681159,679.853479853479
1691464242904.90,0,58.8085214950886,17.0043383947939,687.912087912087
1691464244856.04,0,57.8608787564011,17.2828346456692,696.703296703296
1691464246807.18,0,58.6627303045213,17.0465983224603,693.040293040293
1691464248758.33,0,58.3347001257449,17.1424554826616,695.970695970695
1691464250709.47,0,60.0477466149107,16.6534142640364,695.970695970695
1691464252660.62,0,61.0682849488819,16.3751119068934,701.831501831501
1691464254611.76,0,59.6103730432088,16.7756037908896,704.761904761904
1691464256562.91,0,57.7150875658338,17.3264919482159,698.901098901098
1691464258514.05,0,57.3141617917737,17.4476947535771,692.307692307692
1691464260465.20,0,55.2366373261895,18.1039260969976,689.377289377289
1691464262416.34,0,53.9245166110837,18.5444406894221,680.58608058608
1691464264367.49,0,53.3413518488145,18.7471814144174,676.190476190476
1691464266318.63,0,52.6488436936198,18.9937694704049,673.260073260073
1691464268269.78,0,51.9198877407832,19.2604422604422,670.32967032967
1691464270220.92,0,51.7376487525741,19.328284607256,667.399267399267
1691464272172.07,0,51.5918575620068,19.3829035676439,666.666666666666
1691464274123.21,0,53.9245166110837,18.5444406894221,667.399267399267
1691464276074.36,0,61.8701364970021,16.1628865979381,679.853479853479
1691464278025.50,0,64.4214823319301,15.5227722772277,711.355311355311
1691464279976.65,0,61.5785541158675,16.2394199467298,719.413919413919
1691464281927.79,0,59.7197164361343,16.744888617638,708.424908424908
1691464283878.93,0,57.459952982341,17.4034253092293,700.3663003663
1691464285830.08,0,55.5282197073241,18.0088611749261,690.84249084249
1691464287781.22,0,57.3141617917737,17.4476947535771,682.783882783882
1691464289732.37,0,57.8244309587593,17.293728332808,691.575091575091
1691464291683.51,0,58.0795655422521,17.2177596485723,693.772893772893
1691464293634.66,0,56.1478322672352,17.8101265822784,693.040293040293
1691464295585.80,0,56.1478322672352,17.8101265822784,693.040293040293
1691464297536.95,0,57.24126619649,17.4699140401146,679.120879120879
1691464299488.09,0,60.1935378054781,16.6130790190735,690.10989010989
1691464301439.24,0,62.5626446521968,15.98397902709,703.296703296703
1691464303390.38,0,61.0318371512401,16.3848910122424,710.62271062271
1691464305341.53,0,58.6262825068795,17.0571961454771,704.029304029304
1691464307292.67,0,58.5898347092376,17.0678071539657,695.970695970695
1691464309243.82,0,56.8403404224299,17.5931388265469,693.772893772893
1691464311194.96,0,59.9748510196271,16.6736554238833,688.644688644688
1691464313146.11,0,59.2458950667905,16.8788065210704,699.633699633699
1691464315097.25,0,60.412224591329,16.5529411764705,695.970695970695
1691464317048.40,0,58.3347001257449,17.1424554826616,701.098901098901
1691464318999.54,0,56.2207278625189,17.7870340356564,692.307692307692
1691464320950.68,0,54.7263681592039,18.2727272727272,682.783882783882
1691464322901.83,0,53.9609644087255,18.531914893617,676.923076923076
1691464324852.97,0,54.070307801651,18.494438827098,673.992673992674
1691464326804.12,0,53.1955606582472,18.7985611510791,675.457875457875
1691464328755.26,0,54.6534725639203,18.297099033011,671.794871794871
1691464330706.41,0,58.1524611375357,17.1961767471012,676.190476190476
1691464332657.55,0,60.3757767936872,16.5629338967703,693.040293040293
1691464334608.70,0,61.1411805441656,16.3555886736214,699.633699633699
1691464336559.84,0,61.906584294644,16.1533706211362,703.296703296703
1691464338510.99,0,60.3028811984035,16.5829555757026,706.959706959706
1691464340462.13,0,60.0477466149107,16.6534142640364,698.168498168498
1691464342413.28,0,56.9496838153554,17.55936,698.168498168498
1691464344364.42,0,58.6627303045213,17.0465983224603,687.179487179487
1691464346315.57,0,59.9748510196271,16.6736554238833,693.040293040293
1691464348266.71,0,61.0682849488819,16.3751119068934,698.901098901098
1691464350217.86,0,59.1729994715069,16.899599630428,702.564102564102
1691464352169.00,0,57.7515353634756,17.3155569580309,693.040293040293
1691464354120.15,0,56.3665190530862,17.741028128031,689.377289377289
1691464356071.29,0,56.3665190530862,17.741028128031,689.377289377289
1691464358022.44,0,54.8357115521294,18.2362911266201,674.725274725274
1691464359973.58,0,53.9609644087255,18.531914893617,676.190476190476
1691464361924.72,0,56.8767882200717,17.5818647869272,674.725274725274
1691464363875.87,0,59.5374774479252,16.7961432506887,684.981684981684
1691464365827.01,0,58.9178648880141,16.9727806990411,695.970695970695
1691464367778.16,0,58.2618045304612,17.1639036596809,694.505494505494
1691464369729.30,0,56.8403404224299,17.5931388265469,690.10989010989
1691464371680.45,0,55.7469064931751,17.9382151029748,684.981684981684
1691464373631.59,0,53.2684562535308,18.7728361272665,679.853479853479
1691464375582.74,0,52.7946348841871,18.9413186054539,669.597069597069
1691464377533.88,0,51.8469921454996,19.2875219683655,668.131868131868
1691464379485.03,0,51.1544839903048,19.5486284289276,664.468864468864
1691464381436.17,0,44.0471634501485,22.7029375258585,658.608058608058
1691464383387.32,0,50.2432890492592,19.9031556039173,633.699633699633
1691464385338.46,0,51.9927833360669,19.2334384858044,658.608058608058
1691464387289.61,0,52.4301569077688,19.0729927007299,663.736263736263
1691464389240.75,0,54.1796511945765,18.4571140262361,667.399267399267
1691464391191.90,0,54.070307801651,18.494438827098,674.725274725274
1691464393143.04,0,54.8357115521294,18.2362911266201,672.527472527472
1691464395094.19,0,54.1067555992929,18.4819804648029,676.923076923076
1691464397045.33,0,53.3049040511727,18.76,673.992673992674
1691464398996.47,0,52.6488436936198,18.9937694704049,668.864468864468
1691464400947.62,0,53.1591128606053,18.8114501199862,668.131868131868
1691464402898.76,0,51.9927833360669,19.2334384858044,669.597069597069
1691464404849.91,0,51.7376487525741,19.328284607256,663.003663003663
1691464406801.05,0,52.5030525030525,19.0465116279069,663.736263736263
1691464408752.20,0,52.1021267289924,19.1930745015739,666.666666666666
1691464410703.34,0,53.0862172653217,18.83728115345,663.736263736263
1691464412654.49,0,56.0749366719515,17.8332791680208,670.32967032967
1691464414605.63,0,56.0749366719515,17.8332791680208,670.32967032967
1691464416556.78,0,61.9430320922858,16.1438658428949,692.307692307692
1691464418507.92,0,60.8860459606728,16.4241245136186,705.494505494505
1691464420459.07,0,61.0682849488819,16.3751119068934,701.098901098901
1691464422410.21,0,58.0431177446102,17.2285714285714,701.098901098901
1691464424361.36,0,54.1432033969347,18.4695388757993,690.10989010989
1691464426312.50,0,56.9861316129972,17.5481291973137,673.992673992674
1691464428263.65,0,56.7309970295044,17.6270478637969,684.981684981684
1691464430214.79,0,58.2253567328194,17.1746478873239,684.981684981684
1691464432165.94,0,60.4851201866127,16.5329918650195,690.10989010989
1691464434117.08,0,63.0729138191824,15.8546662814215,699.633699633699
1691464436068.22,0,64.0570043555118,15.6110953058321,712.820512820512
1691464438019.37,0,62.2710622710622,16.0588235294117,711.355311355311
1691464439970.51,0,61.3598673300165,16.2972972972973,706.959706959706
1691464441921.66,0,59.355238459716,16.8477126189745,702.564102564102
1691464443872.80,0,59.0272082809396,16.9413399197283,693.040293040293
1691464445823.95,0,58.298252328103,17.1531728665207,695.238095238095
1691464447775.09,0,58.1524611375357,17.1961767471012,690.84249084249
1691464449726.24,0,60.63091137718,16.4932371505861,690.10989010989
1691464451677.38,0,59.9384032219853,16.6837944664031,698.901098901098
1691464453628.53,0,63.6196307838098,15.7184187911773,698.168498168498
1691464455579.67,0,68.1391576913964,14.6758491575287,714.285714285714
1691464457530.82,0,71.1643248956681,14.0519846350832,731.868131868131
1691464459481.96,0,62.4533012592714,16.0119638167493,740.65934065934
1691464461433.11,0,63.801869772019,15.6735218508997,707.692307692307
1691464463384.25,0,61.8336886993603,16.1724137931034,711.355311355311
1691464465335.40,0,58.4440435186703,17.1103835360149,704.029304029304
1691464467286.54,0,56.5487580412953,17.6838543345149,691.575091575091
1691464469237.69,0,56.7674448271463,17.6157303370786,682.783882783882
1691464471188.83,0,54.3983379804275,18.3829145728643,683.516483516483
1691464473139.97,0,52.9768738723962,18.876160990712,674.725274725274
1691464475091.12,0,52.9768738723962,18.876160990712,674.725274725274
1691464477042.26,0,50.899349406812,19.6466165413533,669.597069597069
1691464478993.41,0,50.6806626209611,19.7313915857605,659.340659340659
1691464480944.55,0,50.06105006105,19.9756097560975,658.608058608058
1691464482895.70,0,48.785377143586,20.4979454613373,655.677655677655
1691464484846.84,0,47.4732564284803,21.0644913627639,652.014652014651
1691464486797.99,0,47.7648388096149,20.9359023273559,646.153846153846
1691464488749.13,0,45.8695533322399,21.8009535160905,647.619047619047
1691464490700.28,0,46.0153445228072,21.7318811881188,640.29304029304
1691464492651.42,0,45.833105534598,21.8182902584493,640.29304029304
1691464494602.57,0,45.2863885699706,22.081690140845,639.560439560439
1691464496553.71,0,45.4686275581798,21.9931863727454,637.362637362637
1691464498504.86,0,45.9060011298817,21.7836443032949,637.362637362637
1691464500456.00,0,45.7602099393144,21.853046594982,639.560439560439
1691464502407.15,0,45.4321797605379,22.0108303249097,638.827838827838
1691464504358.29,0,45.213492974687,22.1172914147521,637.362637362637
1691464506309.44,0,45.213492974687,22.1172914147521,635.897435897435
1691464508260.58,0,44.9219105935523,22.2608519269776,636.630036630036
1691464510211.73,0,45.213492974687,22.1172914147521,635.897435897435
1691464512162.87,0,46.0153445228072,21.7318811881188,637.362637362637
1691464514114.01,0,45.9424489275235,21.7663625545418,640.29304029304
1691464516065.16,0,45.833105534598,21.8182902584493,639.560439560439
1691464518016.30,0,45.5050753558216,21.9755706848217,639.560439560439
1691464519967.45,0,44.7396716053432,22.3515274949083,637.362637362637
1691464521918.59,0,45.6873143440307,21.8879138412445,636.630036630036
1691464523869.74,0,47.4732564284803,21.0644913627639,638.827838827838
1691464525820.88,0,48.2022123813168,20.7459357277882,646.886446886446
1691464527772.03,0,47.108778452062,21.2274661508704,649.816849816849
1691464529723.17,0,46.9265394638528,21.3099029126213,645.421245421245
1691464531674.32,0,46.1246879157326,21.6803634926906,643.956043956043
1691464533625.46,0,46.5985092850764,21.4599139616738,641.758241758241
1691464535576.61,0,46.5985092850764,21.4599139616738,641.758241758241
1691464537527.75,0,48.5666903577351,20.590243902439,643.956043956043
1691464539478.90,0,47.6554954166894,20.9839388145315,652.014652014651
1691464541430.04,0,46.7078526780019,21.4096761607491,647.619047619047
1691464543381.19,0,46.1975835110163,21.6461538461538,643.956043956043
1691464545332.33,0,47.3274652379129,21.1293800539083,641.758241758241
1691464547283.48,0,52.7581870865453,18.9544041450777,646.153846153846
1691464549234.62,0,55.2730851238313,18.0919881305638,670.32967032967
1691464551185.76,0,57.4964007799828,17.3923930269413,678.388278388278
1691464553136.91,0,55.564667504966,17.9970482125287,687.912087912087
1691464555088.05,0,54.4712335757111,18.3583138173302,680.58608058608
1691464557039.20,0,53.1226650629635,18.8243567753001,673.260073260073
1691464558990.34,0,51.2638273832303,19.5069321009598,671.062271062271
1691464560941.49,0,50.0974978586918,19.9610767551837,661.538461538461
1691464562892.63,0,49.1863029176461,20.3308632826972,656.410256410256
1691464564843.78,0,49.5143330964226,20.1961722488038,655.677655677655
1691464566794.92,0,47.8377344048985,20.904,653.479853479853
1691464568746.07,0,48.0928689883913,20.7931034482758,649.084249084249
1691464570697.21,0,47.0358828567783,21.2603641999225,649.816849816849
1691464572648.36,0,46.3069269039418,21.595041322314,643.223443223443
1691464574599.50,0,45.9424489275235,21.7663625545418,641.758241758241
1691464576550.65,0,47.9106300001822,20.8721947508558,640.29304029304
1691464578501.79,0,47.728391011973,20.9518900343642,648.351648351648
1691464580452.94,0,46.2704791063,21.612051988972,647.619047619047
1691464582404.08,0,47.5097042261221,21.04833141542,641.025641025641
1691464584355.23,0,47.6190476190476,21,647.619047619047
1691464586306.37,0,51.9198877407832,19.2604422604422,647.619047619047
1691464588257.51,0,59.6832686384925,16.7551145038167,666.666666666666
1691464590208.66,0,59.573925245567,16.7858672376873,696.703296703296
1691464592159.80,0,60.3028811984035,16.5829555757026,696.703296703296
1691464594110.95,0,59.6832686384925,16.7551145038167,699.633699633699
1691464596062.09,0,59.6832686384925,16.7551145038167,699.633699633699
1691464598013.24,0,58.7720736974468,17.0148837209302,698.901098901098
1691464599964.38,0,56.3300712554443,17.7525072791976,693.772893772893
1691464601915.53,0,55.3095329214732,18.0800658978583,682.783882783882
1691464603866.67,0,53.5964864323073,18.6579394763685,677.655677655677
1691464605817.82,0,52.2479179195597,19.1395186606208,671.794871794871
